trial,sigma,alpha,lam,kappa
96,4.166947281934956,11.481536214968816,0.0114815362149688,0.0167550522002
96,13.177044300762262,39.81071705534969,0.0398107170553496,0.0470708953309422
96,41.66947281934956,169.82436524617427,0.1698243652461742,0.1799262196097658
97,1.3177044300762262,2.884031503126605,0.0028840315031266,0.0066225297317136
97,4.166947281934956,10.0,0.01,0.0150865277740793
97,13.177044300762262,30.19951720402013,0.0301995172040201,0.0369749015733597
97,41.66947281934956,91.20108393559096,0.0912010839355909,0.1000327386715301
98,1.3177044300762262,2.344228815319923,0.0023442288153199,0.0059159522620173
98,4.166947281934956,10.0,0.01,0.0150865277740793
98,13.177044300762262,37.1535229097172,0.0371535229097172,0.0442904502986448
98,41.66947281934956,128.82495516931323,0.1288249551693132,0.1383538836469589
99,1.3177044300762262,2.691534803926914,0.0026915348039269,0.0063726729940749
99,4.166947281934956,10.0,0.01,0.0150865277740793
99,13.177044300762262,30.19951720402013,0.0301995172040201,0.0369749015733597
99,41.66947281934956,85.11380382023759,0.0851138038202375,0.0938086997648393
