geometry_id,subject,unit,model,layer,score_hash,split_hash,seed_hash,n_total,n_pcs,n_train,config_path,cache_path,xtransform_path,readout_path
AlexNet_training_seed_01__.features.ReLU7__e1a249c099,venus_250426-250429,151,AlexNet_training_seed_01,.features.ReLU7,536f4ec119c2ecb6,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_AlexNet_training_seed_01_Ch151_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit151_AlexNet_training_seed_01.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_AlexNet_training_seed_01_Ch151_Xtfmer_.features.ReLU7_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_AlexNet_training_seed_01_Ch151_readout_.features.ReLU7_pca750_RidgeCV.pth
AlexNet_training_seed_01__.features.Conv2d8__cb25aef892,venus_250426-250429,331,AlexNet_training_seed_01,.features.Conv2d8,8d2d14c33f182c51,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_AlexNet_training_seed_01_Ch331_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit331_AlexNet_training_seed_01.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_AlexNet_training_seed_01_Ch331_Xtfmer_.features.Conv2d8_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_AlexNet_training_seed_01_Ch331_readout_.features.Conv2d8_pca750_RidgeCV.pth
AlexNet_training_seed_01__.classifier.Conv2d6__62eed7887c,venus_250426-250429,355,AlexNet_training_seed_01,.classifier.Conv2d6,9e0b45da7f99bbff,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_AlexNet_training_seed_01_Ch355_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit355_AlexNet_training_seed_01.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_AlexNet_training_seed_01_Ch355_Xtfmer_.classifier.Conv2d6_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_AlexNet_training_seed_01_Ch355_readout_.classifier.Conv2d6_pca750_RidgeCV.pth
AlexNet_training_seed_01__.features.ReLU7__e1a249c099,venus_250426-250429,79,AlexNet_training_seed_01,.features.ReLU7,536f4ec119c2ecb6,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_AlexNet_training_seed_01_Ch79_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit79_AlexNet_training_seed_01.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_AlexNet_training_seed_01_Ch79_Xtfmer_.features.ReLU7_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_AlexNet_training_seed_01_Ch79_readout_.features.ReLU7_pca750_RidgeCV.pth
AlexNet_training_seed_01__.features.ReLU7__e1a249c099,venus_250426-250429,9,AlexNet_training_seed_01,.features.ReLU7,536f4ec119c2ecb6,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_AlexNet_training_seed_01_Ch9_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit9_AlexNet_training_seed_01.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_AlexNet_training_seed_01_Ch09_Xtfmer_.features.ReLU7_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_AlexNet_training_seed_01_Ch09_readout_.features.ReLU7_pca750_RidgeCV.pth
clipag_vitb32__.transformer.resblocks.ResidualAttentionBlock4__27100964f3,venus_250426-250429,151,clipag_vitb32,.transformer.resblocks.ResidualAttentionBlock4,3a483a5b5ab6fa1a,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_clipag_vitb32_Ch151_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit151_clipag_vitb32.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_clipag_vitb32_Ch151_Xtfmer_.transformer.resblocks.ResidualAttentionBlock4_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_clipag_vitb32_Ch151_readout_.transformer.resblocks.ResidualAttentionBlock4_pca750_RidgeCV.pth
clipag_vitb32__.transformer.resblocks.ResidualAttentionBlock6__19cafa0e72,venus_250426-250429,331,clipag_vitb32,.transformer.resblocks.ResidualAttentionBlock6,61e6e2e2aade3b01,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_clipag_vitb32_Ch331_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit331_clipag_vitb32.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_clipag_vitb32_Ch331_Xtfmer_.transformer.resblocks.ResidualAttentionBlock6_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_clipag_vitb32_Ch331_readout_.transformer.resblocks.ResidualAttentionBlock6_pca750_RidgeCV.pth
clipag_vitb32__.transformer.resblocks.ResidualAttentionBlock6__19cafa0e72,venus_250426-250429,355,clipag_vitb32,.transformer.resblocks.ResidualAttentionBlock6,61e6e2e2aade3b01,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_clipag_vitb32_Ch355_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit355_clipag_vitb32.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_clipag_vitb32_Ch355_Xtfmer_.transformer.resblocks.ResidualAttentionBlock6_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_clipag_vitb32_Ch355_readout_.transformer.resblocks.ResidualAttentionBlock6_pca750_RidgeCV.pth
clipag_vitb32__.transformer.resblocks.ResidualAttentionBlock5__04d09ff54c,venus_250426-250429,79,clipag_vitb32,.transformer.resblocks.ResidualAttentionBlock5,353bc06eb7de1e1a,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_clipag_vitb32_Ch79_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit79_clipag_vitb32.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_clipag_vitb32_Ch79_Xtfmer_.transformer.resblocks.ResidualAttentionBlock5_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_clipag_vitb32_Ch79_readout_.transformer.resblocks.ResidualAttentionBlock5_pca750_RidgeCV.pth
clipag_vitb32__.transformer.resblocks.ResidualAttentionBlock8__a5217d79b5,venus_250426-250429,9,clipag_vitb32,.transformer.resblocks.ResidualAttentionBlock8,6d3e636216696ab9,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_clipag_vitb32_Ch9_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit9_clipag_vitb32.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_clipag_vitb32_Ch09_Xtfmer_.transformer.resblocks.ResidualAttentionBlock8_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_clipag_vitb32_Ch09_readout_.transformer.resblocks.ResidualAttentionBlock8_pca750_RidgeCV.pth
dinov2_vitb14_reg__.blocks.NestedTensorBlock5__a606b55b61,venus_250426-250429,151,dinov2_vitb14_reg,.blocks.NestedTensorBlock5,e1be4b79aa24b22f,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_dinov2_vitb14_reg_Ch151_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit151_dinov2_vitb14_reg.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_dinov2_vitb14_reg_Ch151_Xtfmer_.blocks.NestedTensorBlock5_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_dinov2_vitb14_reg_Ch151_readout_.blocks.NestedTensorBlock5_pca750_RidgeCV.pth
dinov2_vitb14_reg__.blocks.NestedTensorBlock5__a606b55b61,venus_250426-250429,331,dinov2_vitb14_reg,.blocks.NestedTensorBlock5,e1be4b79aa24b22f,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_dinov2_vitb14_reg_Ch331_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit331_dinov2_vitb14_reg.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_dinov2_vitb14_reg_Ch331_Xtfmer_.blocks.NestedTensorBlock5_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_dinov2_vitb14_reg_Ch331_readout_.blocks.NestedTensorBlock5_pca750_RidgeCV.pth
dinov2_vitb14_reg__.blocks.NestedTensorBlock5__a606b55b61,venus_250426-250429,355,dinov2_vitb14_reg,.blocks.NestedTensorBlock5,e1be4b79aa24b22f,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_dinov2_vitb14_reg_Ch355_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit355_dinov2_vitb14_reg.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_dinov2_vitb14_reg_Ch355_Xtfmer_.blocks.NestedTensorBlock5_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_dinov2_vitb14_reg_Ch355_readout_.blocks.NestedTensorBlock5_pca750_RidgeCV.pth
dinov2_vitb14_reg__.blocks.NestedTensorBlock5__a606b55b61,venus_250426-250429,79,dinov2_vitb14_reg,.blocks.NestedTensorBlock5,e1be4b79aa24b22f,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_dinov2_vitb14_reg_Ch79_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit79_dinov2_vitb14_reg.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_dinov2_vitb14_reg_Ch79_Xtfmer_.blocks.NestedTensorBlock5_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_dinov2_vitb14_reg_Ch79_readout_.blocks.NestedTensorBlock5_pca750_RidgeCV.pth
dinov2_vitb14_reg__.blocks.NestedTensorBlock7__7cad87db8b,venus_250426-250429,9,dinov2_vitb14_reg,.blocks.NestedTensorBlock7,34216c6849dc7f70,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_dinov2_vitb14_reg_Ch9_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit9_dinov2_vitb14_reg.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_dinov2_vitb14_reg_Ch09_Xtfmer_.blocks.NestedTensorBlock7_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_dinov2_vitb14_reg_Ch09_readout_.blocks.NestedTensorBlock7_pca750_RidgeCV.pth
radio_v2.5-b__.model.blocks.Block4__fc63cb6d0a,venus_250426-250429,151,radio_v2.5-b,.model.blocks.Block4,79e72e2fdbaec1bc,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_radio_v2.5-b_Ch151_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit151_radio_v2.5-b.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_radio_v2.5-b_Ch151_Xtfmer_.model.blocks.Block4_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_radio_v2.5-b_Ch151_readout_.model.blocks.Block4_pca750_RidgeCV.pth
radio_v2.5-b__.model.blocks.Block5__9fe153bdbd,venus_250426-250429,331,radio_v2.5-b,.model.blocks.Block5,470e43e9ba864539,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_radio_v2.5-b_Ch331_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit331_radio_v2.5-b.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_radio_v2.5-b_Ch331_Xtfmer_.model.blocks.Block5_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_radio_v2.5-b_Ch331_readout_.model.blocks.Block5_pca750_RidgeCV.pth
radio_v2.5-b__.model.blocks.Block6__acc444f483,venus_250426-250429,355,radio_v2.5-b,.model.blocks.Block6,234aabb76c34aeeb,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_radio_v2.5-b_Ch355_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit355_radio_v2.5-b.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_radio_v2.5-b_Ch355_Xtfmer_.model.blocks.Block6_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_radio_v2.5-b_Ch355_readout_.model.blocks.Block6_pca750_RidgeCV.pth
radio_v2.5-b__.model.blocks.Block7__17d2e7ce44,venus_250426-250429,79,radio_v2.5-b,.model.blocks.Block7,e8b99c95295da5ba,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_radio_v2.5-b_Ch79_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit79_radio_v2.5-b.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_radio_v2.5-b_Ch79_Xtfmer_.model.blocks.Block7_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_radio_v2.5-b_Ch79_readout_.model.blocks.Block7_pca750_RidgeCV.pth
radio_v2.5-b__.model.blocks.Block10__2a39fcd583,venus_250426-250429,9,radio_v2.5-b,.model.blocks.Block10,4a220aa3a55cb09c,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_radio_v2.5-b_Ch9_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit9_radio_v2.5-b.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_radio_v2.5-b_Ch09_Xtfmer_.model.blocks.Block10_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_radio_v2.5-b_Ch09_readout_.model.blocks.Block10_pca750_RidgeCV.pth
regnety_640__.s3.Bottleneckb5__00b2e5825d,venus_250426-250429,151,regnety_640,.s3.Bottleneckb5,39bd4ab5535c5ce3,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_regnety_640_Ch151_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit151_regnety_640.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_regnety_640_Ch151_Xtfmer_.s3.Bottleneckb5_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_regnety_640_Ch151_readout_.s3.Bottleneckb5_pca750_RidgeCV.pth
regnety_640__.s3.Bottleneckb3__dec3b30327,venus_250426-250429,331,regnety_640,.s3.Bottleneckb3,eeeef688fe9c6d09,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_regnety_640_Ch331_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit331_regnety_640.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_regnety_640_Ch331_Xtfmer_.s3.Bottleneckb3_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_regnety_640_Ch331_readout_.s3.Bottleneckb3_pca750_RidgeCV.pth
regnety_640__.s3.Bottleneckb9__b30282c9d3,venus_250426-250429,355,regnety_640,.s3.Bottleneckb9,a293ce71c5af5a8c,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_regnety_640_Ch355_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit355_regnety_640.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_regnety_640_Ch355_Xtfmer_.s3.Bottleneckb9_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_regnety_640_Ch355_readout_.s3.Bottleneckb9_pca750_RidgeCV.pth
regnety_640__.s3.Bottleneckb7__f6f3d2fd33,venus_250426-250429,79,regnety_640,.s3.Bottleneckb7,f5621f887658a5a5,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_regnety_640_Ch79_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit79_regnety_640.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_regnety_640_Ch79_Xtfmer_.s3.Bottleneckb7_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_regnety_640_Ch79_readout_.s3.Bottleneckb7_pca750_RidgeCV.pth
regnety_640__.s3.Bottleneckb3__dec3b30327,venus_250426-250429,9,regnety_640,.s3.Bottleneckb3,eeeef688fe9c6d09,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/venus_250426-250429/venus_250426-250429_regnety_640_Ch9_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/venus_250426-250429/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_venus_250426-250429_unit9_regnety_640.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_regnety_640_Ch09_Xtfmer_.s3.Bottleneckb3_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/venus_250426-250429/venus_250426-250429_regnety_640_Ch09_readout_.s3.Bottleneckb3_pca750_RidgeCV.pth
