pc,variance,mean_power,power_se,power_over_variance
8.700000000000000000e+01,5.228527231240194695e+00,2.464364821670657624e-01,4.563035952217669305e-02,4.713305894145865954e-02
8.800000000000000000e+01,5.194620650984485444e+00,2.335729471677584768e-01,3.062022814071826624e-02,4.496438967559483052e-02
8.900000000000000000e+01,5.159285602583129737e+00,2.163846279596052524e-01,3.445829492937225319e-02,4.194081208670957794e-02
9.000000000000000000e+01,5.093698395357355579e+00,2.187283568652394483e-01,2.648600010562939672e-02,4.294097135091451412e-02
9.100000000000000000e+01,5.078598655628890235e+00,2.344449126887418744e-01,4.521787205389023179e-02,4.616330775201022557e-02
9.200000000000000000e+01,5.057493247133703740e+00,2.031445861272294096e-01,2.970521070861322985e-02,4.016705039445382652e-02
9.300000000000000000e+01,5.037188687087903460e+00,2.287163279793874293e-01,4.545962112064953764e-02,4.540555103001566589e-02
9.400000000000000000e+01,5.003757107624872802e+00,1.926178665304048576e-01,2.848670574991884336e-02,3.849464759927856417e-02
9.500000000000000000e+01,4.957620744991355188e+00,1.986789833913163994e-01,2.626041366130783469e-02,4.007547039414827844e-02
9.600000000000000000e+01,4.934020835270891858e+00,2.194906705566651850e-01,3.102483127701345655e-02,4.448515275566616162e-02
9.700000000000000000e+01,4.879075445448020965e+00,2.189537836720943653e-01,2.864532293179504821e-02,4.487608074934962277e-02
9.800000000000000000e+01,4.858644135995060509e+00,2.199059767151155254e-01,3.223539032988571168e-02,4.526077040422683828e-02
9.900000000000000000e+01,4.840550080816639067e+00,2.016872940287491589e-01,3.603667447310963945e-02,4.166619302794671853e-02
1.000000000000000000e+02,4.815172474289576066e+00,2.137394495486052981e-01,3.831235725400274073e-02,4.438874218729623594e-02
1.010000000000000000e+02,4.787572873126622497e+00,2.222286445961958457e-01,3.661115288839906362e-02,4.641780929196903660e-02
1.020000000000000000e+02,4.772052989163014125e+00,2.168545825927673809e-01,4.221519542299414368e-02,4.544261832071613827e-02
1.030000000000000000e+02,4.766379364769110616e+00,2.016111853307346879e-01,2.722525839882716445e-02,4.229860233554887800e-02
